sp_id,sp_name
219777,Kemberling Auto Sales and Service
219891,Bill Lucas Auto Sales
220565,Lexus of Lehigh Valley
220572,Jaguar Land Rover Allentown
220866,Nunzis Auto Sales and Service
221004,Hornbeck Chevrolet
221322,Tunkhannock Auto Mart
221407,Keenan Motors
221487,Interstate Fleets Inc Auto Sales
221515,P G Auto Center
221880,Faulkner Volvo Trevose
222286,PA Auto Sales.com
222349,Hill Buick GMC
222419,BMW of Devon
222423,Euro Motorcars Devon
222470,Weathers Motors
222699,Mercedes-Benz of West Chester
222722,Jonathan's Auto Outlet
222873,Good Value Cars
223321,Majestic Honda
223479,Jake Kaplan's Jaguar Land Rover Warwick
223480,Prestige Motorcars
223564,Hurd Auto Mall
223757,Kingston Auto Sales
223770,Speedcraft Volkswagen
224507,Sumter Chrysler Dodge Jeep Ram
225196,Family Chevrolet GMC Inc
225197,Family Ford Inc.
225270,Mike Reichenbach Ford Lincoln
227788,Rockie Williams Premier Dodge Chrysler Jeep
229280,West Chevrolet
229919,Ted Russell Nissan
229925,U S I Motors Incorporated
229958,Cars Etc II Inc
229997,Grayson BMW
231144,Land Rover Austin
231371,Carsandpickups.com
231924,Principle Volkswagen
232261,David McDavid Lincoln
232400,Huffines Chrysler Jeep Dodge Ram Lewisville
232803,Metro Mazda of Mesquite
234044,Audi Dallas
234883,Gabriel Jordan Buick GMC
236350,European Motors
238386,Team Autoplex
238963,Car Guys
239233,Bayway Lincoln
239572,Southwest Infiniti
239581,Gillman Subaru
239741,Classic Chevrolet Sugar Land
239949,Volkswagen of Clear Lake
240576,Fred Haas Toyota World
240583,Premier Motors
242155,Classic Southeast Texas
243011,Ancira Chrysler Dodge Jeep RAM
243223,North Park Lincoln
243790,Red McCombs Hyundai Northwest
244235,Boggus Ford
244831,Mac Haik Dodge Chrysler Jeep-Georgetown
245190,Capitol Chevrolet
245236,Henna Chevrolet
245757,Texas Dodge Chrysler Jeep Ram
247129,Mercedes-Benz of Draper
248183,Ken Garff St. George Ford Lincoln
248348,Bennington Subaru
248483,Paya's Auto
248524,Auto Creek Inc
248527,Handy Chevrolet
248560,Handy Toyota
248565,Handy Buick GMC Cadillac
248643,Lamoille Valley Ford Incorporated
248766,Denton Auto
248811,Don Beyer Volvo of Dulles
248835,Battlefield Ford
248993,Jerry's Ford of Leesburg
249080,Lindsay Buick GMC
249152,Ammoury Auto LLC
249167,Sheehy Volkswagen of Springfield
249218,Cowles Parkway Ford
249241,Fred's Executive Auto
249380,Wind Rider Auto Outlet
249409,Radley Cadillac
249440,North Irving Motors Inc
249599,Guarantee Automaxx Corp
249723,Ultimate Automotive Group
249878,University Motors
249879,Twins Auto Sales
250202,Quinn Motors
250204,Gloucester Toyota
250454,Mechanicsville Honda
250577,Jaguar Land Rover Richmond
250610,Haley Buick GMC Midlothian
250841,Haley Toyota Certified Center
250961,Greenbrier Dodge RAM of Chesapeake
251051,Hall Hyundai Chesapeake
251340,Elite Motors
251392,East Coast Auto Sales
251532,1st Choice Auto Sales
251570,Winners Circle Automotive
251573,Casey Kia
251626,Hall Hyundai Newport News
251653,Auto Haus
251665,Goodes Automotive
251705,Riggins Motor Company
251719,Strosnider Chevrolet
251983,Automotive Solutions
252025,Berglund Used Car Supercenter
252054,Martins German Service Inc
252596,Huff Ford
253049,Rairdon's Subaru of Auburn
253199,Park Place LTD
253533,Performance Kia
253831,Walker's Renton Subaru
253836,Chrysler Dodge Jeep Ram Fiat of Renton
253971,Elliott Bay Auto Brokers
256847,Miller's Chrysler Dodge Jeep Ram
256881,River City Subaru
258211,Wyss Auto Group
259646,Lindner and Sorenson Incorporated
261959,Honda Barn
261961,Flow Lexus of Greensboro
262105,Prime Honda - Boston
262145,Chevrolet of Wayzata
262664,McGrath City Honda
262965,New England Auto Sales
263458,Apple Valley Ford Lincoln
263598,Harper Volkswagen
263639,Holman INFINITI
264277,CarMax Tinley Park - Now offering Curbside Pickup
264423,Len Stoler Chevrolet
264443,802 Honda
264519,Lindsay Ford of Wheaton
264760,Lindsay Chevrolet of Woodbridge
264964,Heritage Chevrolet Buick of Owings Mills
265120,Wes Greenway's Alexandria Volkswagen
265135,Courtesy Auto Sales
265172,Oakbrook Toyota in Westmont
265215,Maple Hill Auto Group
265665,Balise Nissan of West Springfield
266321,BMW of the Main Line
266997,Executive Volkswagen of North Haven
267089,Acura of Laurel
267204,Brown's Volkswagen
267623,Uptown Auto Imports
267889,Harper Audi
268084,European Auto Services llc
268205,Loehmann Blasius Chevrolet Cadillac
268250,Vachon Chevrolet
268406,Aristocrat Motors
268582,BMW of Brooklyn
268621,Friendship Hyundai of Johnson City
268672,City Volkswagen of Chicago
268708,Absolute Auto Sales
269119,Evergreen Ford
269159,Franklin Chevrolet Buick GMC
269363,Faulkner Nissan
269786,Fox Valley Volkswagen Saint Charles
270283,Marty's Buick GMC
270465,CarMax Birmingham - Now offering Curbside Pickup
270704,Acton Toyota of Littleton
271114,Toyota South
271211,North End Motor Sales
271250,Safari Automotive Sales and Service
271640,Mazda South
271789,Paul Masse Chevrolet East Providence
271890,Mercedes-Benz of White Plains
272209,Upper Marlboro Ford
272279,Walser Chrysler Dodge Jeep RAM
272283,H and L Motors
272402,Village European
272477,Stohlman Volkswagen
272595,Faulkner Infiniti of Willow Grove
272651,Leith Porsche
273013,Waldorf Ford
273016,BMW of Bel Air
273017,Heritage Mazda Bel Air
273038,Bell Mitsubishi
273041,Nissan North
273100,Tom Hodges Mitsubishi
273264,Liberty Mazda
273337,Crazy Cheap Cars
273582,Falcor Auto Sales
273584,Ludlow Auto Sales
273589,BMW of West Springfield
273590,Bertera Mitsubishi
273592,Bertera Subaru
273593,Fortuna Auto Sales Inc.
273599,Country Hyundai
273603,Gervais Ford
273604,Salvadore Auto Group
273605,Advantage Automobile Investments Inc
273606,Perro's Preowned Autos
273610,Continental Auto Sales Inc.
273612,Foley Motorsports
273614,Mercedes-Benz of Shrewsbury
273615,Herb Chambers Ford of Westborough
273622,AutoMax Preowned Framingham
273623,Herb Connolly Chevrolet
273624,Herb Connolly Hyundai
273626,Acton Ford
273630,Imperial Chevrolet
273631,Imperial Ford
273638,First Choice Auto LLC
273639,Moschetto Bros. Inc.
273640,495 Mazda
273641,Vigeant's Auto Sales Inc.
273642,495 Chrysler Jeep Dodge Ram
273643,Merrimack Auto Sales
273644,North Reading Subaru
273646,Prime Honda 128
273649,Modern Auto Sales
273652,Bonnell Ford
273653,Lynnway Auto Sales
273656,Beverly Farms Motors LLC
273658,North Shore Nissan
273661,Kelly Volkswagen
273663,MINI of Peabody
273664,Automall Collection
273667,Autobahn USA - Dedham
273668,Dalzell Brothers
273670,Vendetti Motors
273671,Best Chevrolet
273673,Audi Norwell
273675,Ferrari-Maserati of New England
273677,Central Buick GMC of Norwood
273681,Boch Chevrolet
273683,BMW of Norwood
273686,Audi Westwood
273692,Boston Foreign Motor
273696,Colonial Nissan of Medford
273699,Colonial Volkswagen of Medford
273702,Stoneham Ford
273707,Padula Auto Sales
273709,Washington Street Motors
273711,Chuckran Auto Parts Inc.
273714,Auto Etc.
273715,Hylan Auto Sales and Service
273718,Bourne's Auto Center
273720,Boston Volkswagen
273727,Balise Hyundai of Cape Cod
273742,Pleasant Motors
273745,Colonial Honda of Dartmouth
273748,Route 6 Automall Kia
273751,BMW of Newport
273753,Newport Chrysler Dodge Jeep Ram
273754,Saccucci Honda
273759,Flood Ford Lincoln of Narragansett
273761,Bald Hill Kia
273764,Balise Nissan of Warwick
273765,Balise Subaru
273776,Toyota of Smithfield
273778,Tasca Chrysler Jeep Dodge Ram Fiat
273779,Stamas Auto and Truck Center
273782,Milford Subaru
273786,High Line Auto Sales of Salem LLC
273788,Paul's Executive Car Care
273797,Merchants Automotive Group
273799,Cupples Car Company
273800,Tim's Truck Capital and Auto Sales Inc.
273802,Kar Kraft
273805,Carlson's Motor Sales
273816,Monadnock Ford
273822,AutoNorth Pre-owned Superstore Inc
273825,Shaker Valley Auto Center
273827,Bournival Jeep
273828,Seacoast Mazda
273829,Portsmouth Used Car Superstore
273831,Profile Subaru
273841,Interstate Used Cars II
273846,Key Auto Center of Somersworth
273847,Somersworth Nissan
273849,Audi Stratham
273850,North Berwick Auto Center
273851,The Auto Barn
273855,Macdonald Motors Bridgton - Chrysler Dodge Jeep Ram
273857,Imported Motor Cars
273863,LeeCars Saco
273868,Prime Ford - Saco
273872,Prime Toyota - Saco
273874,Prime Motor Cars
273880,Jim's Auto Sales
273881,Lake City Exports
273884,Crafts Cars
273887,Acord Auto Inc
273891,Newcastle Chrysler Dodge Jeep Ram Viper
273892,Norm's Used Cars Inc.
273899,White River Subaru
273903,Carbone Ford of Bennington
273907,Burlington Subaru
273910,Freedom Nissan
273915,Burlington Mitsubishi
273920,Progressive Auto Sales
273927,Poulin Auto Sales
273928,Capitol City Imports Mazda Volkswagen
273930,Formula Nissan
273934,Manchester City Nissan
273948,North Bay Imports
273957,Jaguar Hartford
273958,Liberty Mazda
273962,Wile Hyundai
273970,Reynolds Subaru
273973,Troiano Chrysler Jeep Dodge
273975,Harte Family Motors
273981,Mazda of Milford
273984,Executive Nissan Jeep
273995,George Harte Nissan
273996,George Harte Infiniti
274006,County Line North
274007,Tri Town Truck Sales
274009,Buick GMC of Watertown
274019,DARCARS Greenwich Infiniti
274020,Pamby Chrysler Jeep Dodge Ram
274021,Devan Chevrolet Buick of Wilton
274022,Stamford Ford Lincoln
274024,Sansone Auto Group
274033,DCH Millburn Audi
274035,Paul Miller Subaru
274037,Quality Auto Mall (Ford)
274044,PRNDL Auto Group
274047,Route 46 Chrysler Jeep Dodge
274048,Cadillac of Mahwah
274049,Ramsey Volvo
274050,Prestige Lexus
274055,Franklin Sussex Auto Mall
274058,Wayne Hyundai
274063,Benzel-Busch Mercedes-Benz
274068,All American Ford of Paramus
274070,George Wall Ford
274074,Land Rover Monmouth
274076,Sea Breeze Ford
274083,World Volkswagen of Neptune
274092,Route 46 Subaru
274095,Rossi Chevrolet Buick GMC
274096,Route 15 Used Car Center
274100,Performance Ford of East Hanover
274111,Liberty Toyota
274113,Matt Blatt Mitsubishi
274114,Auto Lenders Voorhees
274117,Miller Subaru
274118,Manahawkin Chrysler Jeep Dodge Ram
274121,Mini of Mount Laurel
274125,Turnersville Pre-Owned
274128,Auto Lenders of Williamstown
274134,Boardwalk Acura
274136,Auto Lenders Egg Harbor Township
274138,Chapman Ford Lincoln Mazda
274139,Sport Hyundai Dodge
274140,Pumpkin Fine Cars and Exotics
274143,Bob Novick Auto Mall
274144,All Cars and Trucks
274152,Honda of Princeton
274154,Lawrenceville Ford Lincoln
274166,Open Road Mercedes-Benz
274171,Sheldon Motors
274173,Ray Catena Infiniti of Edison
274175,Ferrari Maserati of Central New Jersey
274176,Lexus of Edison
274179,Flemington BMW
274180,Mercedes-Benz of Flemington
274189,Hyundai of South Brunswick
274190,DCH Academy Honda
274191,All American Ford and Subaru of Old Bridge
274194,Volvo Cars Bridgewater
274197,Bridgewater Nissan
274204,DCH Brunswick Toyota
274210,Dana Ford Lincoln
274211,Croton Auto Park
274212,Park Ford of Mahopac Inc.
274216,DARCARS Lexus of Mt Kisco
274219,Westchester Auto Exchange
274220,Nissan of Yorktown Heights
274226,Central Ave Nissan
274229,Yonkers Kia
274232,Jaguar Land Rover of Larchmont
274233,Rockland Nissan
274238,Rockland Chrysler Dodge Jeep Ram
274242,Frank Siena's Auto Sales Inc
274245,KIA of West Nyack
274250,North Bay Cadillac Buick GMC
274251,Koeppel Subaru
274259,Audi Brooklyn
274266,East Hills Chevrolet of Freeport
274267,Baron Nissan
274269,Millennium Toyota
274272,Acura of Valley Stream
274277,Jaguar Land Rover Huntington
274282,Lexus of Smithtown
274286,Chevrolet of Smithtown
274289,Ferrari Maserati of Long Island
274295,Mercedes Benz of Southampton
274297,Fuccillo Chrysler Jeep Dodge
274304,Latham Ford
274306,New Country Lexus of Latham
274307,New Country Porsche of Clifton Park
274308,Crossroads Ford
274311,Simply Better Auto Center
274312,Carbone Subaru
274314,2010 Auto Sales
274321,Delafield Motors
274324,Fuccillo Lincoln Hyundai
274328,Healey Hyundai
274332,Kinderhook Toyota
274337,Performance Motorcars
274339,Healey Chevrolet
274342,Spackenkill Motors
274343,Route 9 Mazda
274345,BMW of the Hudson Valley
274347,Queensbury Auto Mall
274351,New Country Toyota of Saratoga Springs
274352,Saratoga Ford Subaru
274353,Garvey Hyundai North
274355,DELLA Toyota
274357,Summit Chevrolet Buick GMC
274359,LeBrun Nissan
274363,Used Car King of Cortland
274365,Giant Auto Sales
274370,Select Eurocars
274373,Alan Byer Volvo
274382,Licari Motor Car Inc.
274383,Essenlohr Motors
274388,Rome pre-owned Auto Sales
274389,Fazio's Auto Sales
274391,Bravo Auto Sales
274395,New Generation Cars
274396,Alan Byer Foreign Auto
274398,Widrick Auto Sales
274399,Fuccillo Imports
274404,Phinney's Automotive Center
274406,Mark's Auto Sales
274412,Vitali Auto Exchange
274413,North Norwich Motors and Trailer Sales LLC
274419,Warren Auto Sales
274423,Miller Auto Team
274428,Jamie's Auto Sales
274438,Audi Volkswagen Buffalo
274441,Shults Resale Center of Dunkirk
274444,Parkview Auto Sales
274448,Fuccillo Hyundai of Grand Island
274449,Jim White's Truck and Auto Center
274454,The Auto Store
274458,River Front Auto Sales
274460,Village Motor Sales LLC
274461,Basil Resale Delaware
274463,Towne BMW
274469,Basil Resale Sheridan
274472,Transitowne Dodge Chrysler Jeep of Williamsville
274475,Ray Laks Honda of Orchard Park
274477,Mike Barney Nissan
274483,Caesars Auto
274490,Geneva Foreign and Sports
274495,Brian Tolbert Automotive
274497,Mazda of West Ridge
274498,Fusion Auto Sales
274500,Auction Direct USA - Victor NY Used Cars
274501,Henderson Ford
274509,High Line Motor Car Inc.
274510,eCars USA LLC
274515,Cortese Chrysler Jeep Dodge Ram
274517,Garber Honda
274523,Dorschel Toyota
274535,Kia of Jamestown
274536,Paul Brown Chevrolet
274546,Nick Crivelli Chevrolet
274551,Rotolo's Chrysler Dodge Jeep Ram
274560,Jim Shorkey Ford
274563,Golick Motor Company Inc.
274564,AandL BMW Jaguar Land Rover
274572,#1 Cochran Nissan of South Hills
274577,Martin Auto Sales
274578,Kenny Ross Ford South
274580,Precision Auto Sales
274587,John Warne Motors
274589,City Motors Used Cars
274590,Day Centennial Chevrolet
274594,Ranker Motor Sales
274596,Saylor Motor Company
274599,Thomas Chevrolet Subaru
274601,Smail Acura
274602,Smail Honda
274604,Mike Camlin Hyundai of Greensburg
274610,Laurel Valley Motors
274613,Grabiak Chevrolet
274615,Colonial Toyota
274617,Freedom Chrysler Dodge Jeep
274618,Wood Chevrolet Inc.
274619,Rogos Auto Sales Inc.
274622,Laurel Toyota
274623,Thomas Team Honda
274625,Spinneweber Auto Sales
274630,Preston Honda
274631,G.O. Crivelli Automotive
274635,Shenango Honda
274646,Tropical Motor Cars
274651,Interstate Mitsubishi
274652,New Motors Subaru
274654,Zeigler Chevrolet
274661,Blaise Alexander Chrysler Jeep Dodge
274664,Sutliff Buick GMC Cadillac
274666,Matthews Motor Company
274672,Countryside Auto Sales of Fredericksburg
274674,Maguire's Nissan of Lebanon
274675,Ebersole Bros. Used Cars and Trucks
274677,Keller Bros Ford Lebanon
274678,Ladd-Hanford Kia
274680,L. B. Smith Ford-Lincoln Inc.
274685,Sun Motor Cars BMW
274690,Turner Chevrolet
274691,Sutliff Volkswagen
274697,Faulkner Hyundai
274698,Hoffman Ford
274702,All Things Automotive
274704,Renn Kirby Chevrolet Buick
274708,Apple Ford-Lincoln of York
274710,Jack Giambalvo Hyundai
274712,Prestige Motorcars of York
274714,Stetler Dodge Chrysler Jeep Ram
274716,Lancaster Nissan
274722,Conestoga Motors
274727,Lititz Motorcar Inc.
274730,Wissler Motors Inc.
274736,Faulkner BMW
274740,Mifflinburg Auto Sales
274752,Thrifty Car Sales - Coopersburg
274753,Integrated Automotive Services
274762,Allentown Kia
274774,Brodheadsville Chevrolet
274781,Feel Good Motors Inc
274785,Select Motor Cars
274786,Keyser Avenue Auto Sales
274793,Frank Marcum Motors
274803,Williams Subaru
274814,Montgomeryville Nissan
274819,Bergey's Buick GMC
274840,Bussinger Automotive
274843,Springfield Ford Lincoln
274844,Scott Kia of Springfield
274850,Videon Chrysler Dodge Jeep RAM
274851,Rafferty Subaru
274857,Z and A Auto Sales
274866,Paoli Ford
274868,Keystone Volvo of Berwyn
274870,Kia of Coatesville
274889,Lexus of Chester Springs
274890,Murray Kia
274894,Conicelli Toyota of Conshohocken
274912,Outten Kia
274913,Turnpike Chevrolet
274914,Rich's Automotive Sales and Service
274915,Bob Fisher Chevrolet
274921,Performance Motors
274927,United Auto Sales
274928,Sheridan Nissan
274931,Stapleford's Sales and Service
274936,Hertrich Capitol
274938,Boulevard Ford Lincoln
274941,i.g. Burton Chevrolet of Milford
274944,i.g. Burton Chrysler Dodge Jeep
274954,i.g. Burton Chevrolet - Seaford
274955,Perfect Auto
274959,Linton Motorsport
274960,HandH Used Cars
274962,Ted Britt Ford Lincoln Chantilly
274964,AutoNation Honda Dulles
274965,CarMax Dulles - Now offering Curbside Pickup and Home Delivery
274971,Country Ds
274972,Warrenton Toyota
274974,DARCARS Chrysler Jeep of Waldorf
274978,Toyota of Southern Maryland
274981,Auto Market
274985,Ourisman Hyundai of Bowie
274986,Easterns Automotive Group of Laurel
274987,CarMax Laurel - Now offering Curbside Pickup
274990,Passport BMW
274994,Ourisman Chevrolet of Marlow Heights
274996,Expert Auto Now
274998,Easterns Automotive Group of Hyattsville
275001,Jim Coleman Cadillac
275006,A-1 Imports
275009,Criswell Nissan
275011,Criswell Chrysler Jeep Dodge RAM FIAT
275013,Mercedes-Benz of Silver Spring
275020,Audi Silver Spring
275025,Antwerpen Toyota
275036,Heritage Mazda Towson
275037,Manchester Motors
275038,Len Stoler Lexus
275041,BMW of Owings Mills
275042,Mini of Baltimore County
275047,Jarboe Motors
275051,Heritage Hyundai Towson
275055,Northpoint Motors
275056,Bob Bell Chevrolet
275057,BMW of Catonsville
275059,Mercedes-Benz of Catonsville
275060,Heritage Volkswagen Catonsville
275062,Heritage Volkswagen Parkville
275064,Heritage Honda Parkville
275066,Easterns Automotive Group of Baltimore
275067,BMW MINI of Annapolis
275069,Porsche Annapolis
275072,Ceylon Auto Traders Inc.
275077,Younger Nissan of Frederick
275095,Pohanka Mercedes Benz of Salisbury
275107,Fairfax Hyundai
275108,Auto Buying Service
